platform,platform_name,title_zh,title_en,title_ja,release_date,release_date_na,release_date_pal,publisher,wiki_url,publisher_wiki_url
FC,Family Computer,僵尸猎人,Zombie Hunter,ゾンビハンター,1987年7月3日,,,ハイスコアメディアワーク,,
FC,Family Computer,月风魔传,Getsufuu Maden,月風魔伝,1987年7月7日,,,科乐美,https://zh.wikipedia.org/wiki/%E6%9C%88%E9%A2%A8%E9%AD%94%E5%82%B3,
FC,Family Computer,时空小子,Booby Kids,ブービーキッズ,1987年7月10日,,,日本物产,,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E7%89%A9%E7%94%A2
FC,Family Computer,古文明之战,Hector 87,ヘクター'87,1987年7月16日,,,Hudson Soft,,
FC,Family Computer,屠龙剑VI 屠龙家族,Dragon Slayer IV - Drasle Family,ドラゴンスレイヤーIV ドラスレファミリー,1987年7月17日,,,南梦宫,https://zh.wikipedia.org/wiki/%E5%B1%A0%E9%BE%99%E5%89%91VI_%E5%B1%A0%E9%BE%99%E5%AE%B6%E6%97%8F,
FC,Family Computer,雀棒,Jongbou,ジャンボウ,1987年7月18日,,,K. Amusement Leasing,,
FC,Family Computer,幻想空间,Fantasy Zone,ファンタジーゾーン,1987年7月20日,,,Sun电子,,
FC,Family Computer,魔境铁人,Batsu & Terii,バツ&テリー 魔境の鉄人レース,1987年7月22日,,,ユース,,
FC,Family Computer,卡啦OK,Karaoke Studio,カラオケスタジオ,1987年7月30日,,,万代,,
FC,Family Computer,暗黑神的挑战,Chester Field - Ankoku Shin heno Chousen,チェスター・フィールド,1987年7月30日,,,VIC东海,,
FC,Family Computer,跳跳板系列05：迷路大挑战,Family Trainer No.5 - Meiro Dai Sakusen,ファミリートレーナー 迷路大作戦,1987年7月31日,,,万代,,
FC,Family Computer,轰炸之王,Bomber King,ボンバーキング,1987年8月7日,,,Hudson Soft,,
FC,Family Computer,公路之星,Highway Star,ハイウェイスター,1987年8月7日,,,史克威尔,,https://zh.wikipedia.org/wiki/%E5%8F%B2%E5%85%8B%E5%A8%81%E5%B0%94
FC,Family Computer,2100大冒险,Miracle Ropit's Adventure in 2100,ミラクルロピット 2100年の大冒険,1987年8月7日,,,キングレコード,,
FC,Family Computer,圣斗士星矢：黄金传说,Saint Seiya - Ougon Densetsu,聖闘士星矢 黄金伝説,1987年8月10日,,,万代,,
FC,Family Computer,艾鲁那财宝,Erunaaku no Zaihou,エルナークの財宝,1987年8月10日,,,トーワチキ,,
FC,Family Computer,魔城传说2：大魔司教嘉里乌斯,Majou Densetsu 2 - Daimashikyou Galious,魔城伝説II 大魔司教ガリウス,1987年8月11日,,,科乐美,,
FC,Family Computer,水户黄门,Mito Koumon,天下のご意見番 水戸黄門,1987年8月11日,,,Sun电子,,
FC,Family Computer,九路围棋,Igo - Kyuu Roban Taikyoku,囲碁九路盤対局,1987年8月11日,,,BPS,,
FC,Family Computer,家庭麻将,Family Mahjong,ファミリーマージャン,1987年8月11日,,,南梦宫,,
FC,Family Computer,空中要塞,Air Fortress - Kuuchuu Yousai,エアー・フォートレス,1987年8月17日,,,HAL研究所,https://zh.wikipedia.org/wiki/%E7%A9%BA%E4%B8%AD%E8%A6%81%E5%A1%9E,https://zh.wikipedia.org/wiki/HAL%E7%A0%94%E7%A9%B6%E6%89%80
FC,Family Computer,梦幻战士,Valis - The Fantastic Soldier,夢幻戦士ヴァリス,1987年8月21日,,,德间书店,https://zh.wikipedia.org/wiki/%E5%A4%A2%E5%B9%BB%E6%88%B0%E5%A3%AB,
FC,Family Computer,光战士,Foton - The Ultimate Game on Planet Earth,光の戦士フォトン,1987年8月28日,,,特佳丽,,
FC,Family Computer,跳跳板系列06：曼哈顿警察,Family Trainer No.6 - Manhattan Police,ファミリートレーナー マンハッタンポリス,1987年8月31日,,,万代,,
FC,Family Computer,阿拉伯之梦,Arabian Dream Sherazaado,アラビアンドリーム シェラザード,1987年9月3日,,,Culture Brain,https://zh.wikipedia.org/wiki/%E9%98%BF%E6%8B%89%E4%BC%AF%E4%B9%8B%E6%A2%A6,
FC,Family Computer,洛依德：中央大陆之战,Zoids - Chuuou Tairiku no Tatakai,ゾイド 中央大陸の戦い,1987年9月5日,,,东芝EMI,,
FC,Family Computer,数字恶魔物语 女神转生,Digital Devil Story - Megami Tensei,デジタル・デビル物語 女神転生,1987年9月11日,,,南梦宫,https://zh.wikipedia.org/wiki/%E6%95%B0%E5%AD%97%E6%81%B6%E9%AD%94%E7%89%A9%E8%AF%AD_%E5%A5%B3%E7%A5%9E%E8%BD%AC%E7%94%9F,
FC,Family Computer,特种部队,SWAT - Special Weapons & Tactics,SWAT,1987年9月11日,,,东映动画,,
FC,Family Computer,地下冒险2：勇者的挑战,Spelunker 2 - Yuusha heno Chousen,スペランカーII 勇者への挑戦,1987年9月18日,,,Irem,,https://zh.wikipedia.org/wiki/Irem
FC,Family Computer,大相扑,Tsuppari Oozumou,つっぱり大相撲,1987年9月18日,,,特库摩,,
FC,Family Computer,生化战士DAN,Bio Senshi Dan - Increaser tono Tatakai,バイオ戦士DAN インクリーザーとの闘い,1987年9月22日,,,Jaleco,,
FC,Family Computer,井出洋介名人的实战麻将,Ide Yousuke Meijin no Jissen Mahjong,井出洋介名人の実戦麻雀,1987年9月24日,,,卡普空,,
FC,Family Computer,时空门,Star Gate,スター・ゲイト,1987年9月24日,,,HAL研究所,,
FC,Family Computer,沙罗曼蛇,Salamander,サラマンダ,1987年9月25日,,,科乐美,https://zh.wikipedia.org/wiki/%E6%B2%99%E7%BD%97%E6%9B%BC%E8%9B%87,
FC,Family Computer,僵尸小子2,Kyonshiizu 2,キョンシーズ2,1987年9月25日,,,太东,,
FC,Family Computer,杀虫大战：巨大昆虫的反击,Millipede,ミリピード 巨大昆虫の逆襲,1987年10月1日,,,HAL研究所,,
FC,Family Computer,快杰洋枪,Kaiketsu Yanchamaru,快傑ヤンチャ丸,1987年10月2日,,,Irem,,
FC,Family Computer,创世纪III：出埃及记,Ultima - Kyoufu no Exodus,ウルティマ3 エクソダス,1987年10月9日,,,波丽佳音,https://zh.wikipedia.org/wiki/%E5%88%9B%E4%B8%96%E7%BA%AAIII%EF%BC%9A%E5%87%BA%E5%9F%83%E5%8F%8A%E8%AE%B0,
FC,Family Computer,超能力冒险队：魔王的城寨,Esper Bouken Tai,エスパ冒険隊,1987年10月13日,,,Jaleco,,
FC,Family Computer,霸邪封印,Haja no Fuuin,覇邪の封印,1987年10月13日,,,ASCII,,
FC,Family Computer,因陀罗之光,Indora no Hikari,インドラの光,1987年10月20日,,,KEMCO,,
FC,Family Computer,王子复国记,Minelvaton Saga,ミネルバトンサーガ ラゴンの復活,1987年10月23日,,,太东,,
FC,Family Computer,桃太郎传说,Momotarou Densetsu,桃太郎伝説,1987年10月26日,,,Hudson Soft,,
FC,Family Computer,观星人,Hoshi wo Miru Hito,星をみるひと,1987年10月27日,,,HOT-B,,
FC,Family Computer,卡啦OK专用带1,"Karaoke Studio Senyou Cassette Set - Top Hits 20, Vol. 1",カラオケスタジオ 専用カセットVol.1,1987年10月28日,,,万代,,
FC,Family Computer,花式台球,Side Pocket,サイドポケット,1987年10月30日,,,南梦宫,,
FC,Family Computer,鸵鸟骑士,Joust,ジャウスト,1987年10月30日,,,HAL研究所,https://zh.wikipedia.org/wiki/%E9%B4%95%E9%B3%A5%E9%A8%8E%E5%A3%AB,
FC,Family Computer,罗曼西亚,Romancia,ロマンシア,1987年10月30日,,,东京书籍,https://zh.wikipedia.org/wiki/%E7%BD%97%E6%9B%BC%E8%A5%BF%E4%BA%9A,
FC,Family Computer,鲁邦三世：潘多拉的遗产,Lupin Sansei - Pandora no Isan,ルパン三世 パンドラの遺産,1987年11月6日,,,南梦宫,,
FC,Family Computer,宇宙船,Uchuusen - Cosmo Carrier,宇宙船コスモキャリア,1987年11月6日,,,Jaleco,,
FC,Family Computer,亚尔迪里欧斯,Artelius,アルテリオス,1987年11月13日,,,日本物产,,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E7%89%A9%E7%94%A2
FC,Family Computer,沙那多,Faxanadu,ファザナドゥ,1987年11月16日,,,Hudson Soft,,
FC,Family Computer,拳王泰森的拳无虚发,Mike Tyson's Punch-Out!!,マイクタイソン・パンチアウト!!,1987年11月21日,,,任天堂,https://zh.wikipedia.org/wiki/%E6%8B%B3%E6%97%A0%E8%99%9A%E5%8F%91_(1987%E5%B9%B4%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
FC,Family Computer,时空勇传,Jikuu Yuuden - Debias,時空勇伝デビアス,1987年11月27日,,,南梦宫,,
FC,Family Computer,跳跳板系列07：大运动会,Family Trainer No.7 - Dai Undoukai,ファミトレ大運動会,1987年11月27日,,,万代,,
FC,Family Computer,星球大战（Namco版）,Star Wars (Namco),スター・ウォーズ,1987年12月4日,,,南梦宫,,
FC,Family Computer,神龙卷轴：复活的魔龙,Dragon Scroll - Yomigaerishi Maryuu,ドラゴンスクロール 甦りし魔竜,1987年12月4日,,,科乐美,,
FC,Family Computer,上海,Shanghai,上海,1987年12月4日,,,Sun电子,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,蓝波,Rambo,ランボー,1987年12月4日,,,Pack-In-Video,,
FC,Family Computer,霹雳娇娃,Outlanders,アウトランダーズ,1987年12月4日,,,Victor音乐产业,,
FC,Family Computer,3D大作战,JJ - Tobidase Daisakusen Part 2,とびだせ大作戦,1987年12月7日,,,史克威尔,,
FC,Family Computer,高球锦标赛,Golf Club - Birdy Rush,ゴルフ倶楽部 バーディーラッシュ,1987年12月9日,,,Data East,,
FC,Family Computer,家庭网球,Family Tennis,ファミリーテニス,1987年12月11日,,,南梦宫,,
FC,Family Computer,捍卫战士/凌云壮志,Top Gun,トップガン,1987年12月11日,,,科乐美,,
FC,Family Computer,山村美纱悬疑系列：京都龙之寺杀人事件,Yamamura Misa Suspense - Kyouto Ryuu no Tera Satsujin,山村美紗サスペンス 京都龍の寺殺人事件,1987年12月11日,,,太东,,
FC,Family Computer,铁道王,Tetsudou Ou - Famicom Boardgame,鉄道王,1987年12月12日,,,dB-Soft,,
FC,Family Computer,银河三人行,Ginga no Sannin,銀河の三人（ファミコン版）,1987年12月15日,,,任天堂,,
FC,Family Computer,危机一发/拯救人质,Magnum Kiki Ippatsu - Empire City - 1931,マグナム危機一髪 エンパイアシティ1931,1987年12月15日,,,东芝EMI,,
FC,Family Computer,科乐美拳击,Exciting Boxing,エキサイティングボクシング,1987年12月16日,,,科乐美,,
FC,Family Computer,洛克人,Rockman,ロックマン,1987年12月17日,,,卡普空,https://zh.wikipedia.org/wiki/%E6%B4%9B%E5%85%8B%E4%BA%BA_(1987%E5%B9%B4%E6%B8%B8%E6%88%8F),
FC,Family Computer,卡诺夫,Karnov,カルノフ,1987年12月18日,,,南梦宫,,
FC,Family Computer,光荣大赛车,Taito Grand Prix - Eikou heno License,タイトーグランプリ,1987年12月18日,,,太东,,
FC,Family Computer,最终幻想,Final Fantasy,ファイナルファンタジー,1987年12月18日,,,史克威尔,https://zh.wikipedia.org/wiki/%E6%9C%80%E7%BB%88%E5%B9%BB%E6%83%B3_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,冰上曲棍球,Stick Hunter - Exciting Ice Hockey,スティックハンター,1987年12月18日,,,K. Amusement Leasing,,
FC,Family Computer,帕青哥君,Mezase Pachi Pro - Pachio Kun,目指せパチプロ パチ夫くん,1987年12月18日,,,Coconuts Japan,,
FC,Family Computer,明星棒球87年度版,Pro Yakyuu - Family Stadium '87,プロ野球ファミリースタジアム'87,1987年12月22日,,,南梦宫,,
FC,Family Computer,合金装备/燃烧坦克,Metal Gear,メタルギア,1987年12月22日,,,科乐美,https://zh.wikipedia.org/wiki/%E5%90%88%E9%87%91%E8%A3%85%E5%A4%87_(1987%E5%B9%B4%E6%B8%B8%E6%88%8F),
FC,Family Computer,鬼太郎2：怪兽军团的挑战,Gegege no Kitarou 2 - Youkai Gundan no Chousen,ゲゲゲの鬼太郎2 妖怪軍団の挑戦,1987年12月22日,,,万代,,
FC,Family Computer,巫术：疯狂领主的试验场,Wizardry - Proving Grounds of the Mad Overlord,ウィザードリィ,1987年12月22日,,,ASCII,https://zh.wikipedia.org/wiki/%E5%B7%AB%E6%9C%AF%EF%BC%9A%E7%96%AF%E7%8B%82%E9%A2%86%E4%B8%BB%E7%9A%84%E8%AF%95%E9%AA%8C%E5%9C%BA,
FC,Family Computer,超人,Superman,スーパーマン,1987年12月22日,,,KEMCO,,
FC,Family Computer,动物学园,Attack Animal Gakuen,アタックアニマル学園,1987年12月26日,,,波丽佳音,,
FC,Family Computer,跳跳板系列08：突击！风云武城,Family Trainer No.8 - Totsugeki Fuuun Takeshi Jou,ファミリートレーナー 突撃!風雲たけし城,1987年12月28日,,,万代,,
FC,Family Computer,南梦宫赛车,Family Circuit,ファミリーサーキット,1988年1月6日,,,南梦宫,,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%A2%A6%E5%AE%AB
FC,Family Computer,杀意的阶层,Satsui no Kaisou - Power Soft Satsujin Jiken,殺意の階層 ソフトハウス連続殺人事件,1988年1月7日,,,HAL研究所,,https://zh.wikipedia.org/wiki/HAL%E7%A0%94%E7%A9%B6%E6%89%80
FC,Family Computer,科乐美世界,Wai Wai World,コナミワイワイワールド,1988年1月14日,,,科乐美,https://zh.wikipedia.org/wiki/%E7%A7%91%E6%A8%82%E7%BE%8E%E4%B8%96%E7%95%8C,https://zh.wikipedia.org/wiki/%E7%A7%91%E6%A8%82%E7%BE%8E%E6%95%B8%E4%BD%8D%E5%A8%9B%E6%A8%82
FC,Family Computer,刑事三姐妹,Sukeban Deka 3,スケバン刑事III,1988年1月22日,,,东映动画,,https://zh.wikipedia.org/wiki/%E4%B8%9C%E6%98%A0%E5%8A%A8%E7%94%BB
FC,Family Computer,梦幻岛物语,Lipple Island,リップルアイランド,1988年1月23日,,,Sun电子,,
FC,Family Computer,麦当劳大进击,Donald Land,ドナルドランド,1988年1月29日,,,Data East,,
FC,Family Computer,尾琦高尔夫,Jumbo Ozaki no Hole in One Professional,ジャンボ尾崎のホールインワンプロフェッショナル,1988年2月1日,,,HAL研究所,,
FC,Family Computer,巴黎达喀尔拉力赛,Paris-Dakar Rally Special,パリ・ダカール・ラリー・スペシャル,1988年2月1日,,,CBS・ソニー,,
FC,Family Computer,假面俱乐部,Kamen Rider Kurabu,仮面ライダー倶楽部 激突ショッカーランド,1988年2月3日,,,万代,,https://zh.wikipedia.org/wiki/%E4%B8%87%E4%BB%A3
FC,Family Computer,嘉蒂外传,Guardic Gaiden,ガーディック外伝,1988年2月5日,,,Irem,,https://zh.wikipedia.org/wiki/Irem
FC,Family Computer,魂斗罗,Contra,魂斗羅,1988年2月9日,,,科乐美,https://zh.wikipedia.org/wiki/%E9%AD%82%E6%96%97%E7%BD%97_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,勇者斗恶龙III 接着迈向传说,Dragon Quest III,ドラゴンクエストIII そして伝説へ…,1988年2月10日,,,艾尼克斯,https://zh.wikipedia.org/wiki/%E5%8B%87%E8%80%85%E9%AC%A5%E6%83%A1%E9%BE%8DIII_%E6%8E%A5%E8%91%97%E9%82%81%E5%90%91%E5%82%B3%E8%AA%AA,https://zh.wikipedia.org/wiki/%E8%89%BE%E5%B0%BC%E5%85%8B%E6%96%AF
FC,Family Computer,卡啦OK专用带2,"Karaoke Studio Senyou Cassette Set - Top Hits 20, Vol. 2",カラオケスタジオ 専用カセットVol.2,1988年2月18日,,,万代,,
FC,Family Computer,松本亨股票必胜学,Matsumoto Tooru no Kabushiki Hisshou Gaku,松本亨の株式必勝学,1988年2月18日,,,Imagineer,,
FC,Family Computer,原子小金刚,Tetsuwan Atom,鉄腕アトム,1988年2月26日,,,科乐美,,
FC,Family Computer,神宫寺三郎侦探-横滨港连续杀人事件,Tantei Jinguuji Saburou - Yokohamakou Renzoku Satsujin Jiken,探偵 神宮寺三郎 横浜港連続殺人事件,1988年2月26日,,,Data East,,
FC,Family Computer,滚球大战,Ballblazer,ルーカスフィルム ボールブレイザー,1988年3月4日,,,波丽佳音,https://zh.wikipedia.org/wiki/%E6%BB%9A%E7%90%83%E5%A4%A7%E6%88%98,https://zh.wikipedia.org/wiki/%E6%B3%A2%E9%BA%97%E4%BD%B3%E9%9F%B3
FC,Family Computer,快打砖块II：DOH的复仇,Arkanoid II - Revenge of Doh,アルカノイドII リベンジオブドゥ,1988年3月8日,,,太东,https://zh.wikipedia.org/wiki/%E5%BF%AB%E6%89%93%E7%A3%9A%E5%A1%8AII%EF%BC%9ADOH%E7%9A%84%E5%BE%A9%E4%BB%87,https://zh.wikipedia.org/wiki/%E5%A4%AA%E6%9D%B1
FC,Family Computer,终极战士,Predator,シュワルツェネッガー プレデター,1988年3月10日,,,Pack-In-Video,,
FC,Family Computer,天才小钓手,Tsuri Kichi Sanpei - Blue Marlin Hen,釣りキチ三平 ブルーマーリン編,1988年3月17日,,,Victor音乐产业,,https://zh.wikipedia.org/wiki/Victor_Entertainment
FC,Family Computer,将棋指南2：称为名人的道路,Tanigawa Kouji no Shougi Shinan II (Meijin heno Michi),谷川浩司の将棋指南II <名人への道>,1988年3月18日,,,波丽佳音,,
FC,Family Computer,拿破仑战记,Napoleon Senki,ナポレオン戦記,1988年3月18日,,,Irem,https://zh.wikipedia.org/wiki/%E6%8B%BF%E7%A0%B4%E4%BB%91%E6%88%98%E8%AE%B0,
FC,Family Computer,信长之野望·全国版,Nobunaga no Yabou - Zenkoku Ban,信長の野望・全国版,1988年3月18日,,,光荣,https://zh.wikipedia.org/wiki/%E4%BF%A1%E9%95%BF%E4%B9%8B%E9%87%8E%E6%9C%9B%C2%B7%E5%85%A8%E5%9B%BD%E7%89%88,https://zh.wikipedia.org/wiki/%E5%85%89%E8%8D%A3_(%E4%BC%81%E4%B8%9A)
FC,Family Computer,战斗高尔夫,Fighting Golf,ファイティングゴルフ,1988年3月24日,,,SNK,,https://zh.wikipedia.org/wiki/SNK
FC,Family Computer,狙击13：第一章-诸神的黄昏,Golgo 13 - Dai 1 Shou - Kamigami no Tasogare,ゴルゴ13 第一章神々の黄昏,1988年3月26日,,,VIC东海,,
FC,Family Computer,爱的传说：奥林帕斯的传说,Olympus no Tatakai,オリュンポスの戦い 愛の伝説,1988年3月28日,,,Imagineer,,
FC,Family Computer,武田信玄,Takeda Shingen,武田信玄,1988年3月28日,,,HOT-B,,
FC,Family Computer,不动明王传,Fudou Myouou Den,不動明王伝,1988年3月29日,,,太东,https://zh.wikipedia.org/wiki/%E4%B8%8D%E5%8A%A8%E6%98%8E%E7%8E%8B%E4%BC%A0,
FC,Family Computer,海战指挥官,Fleet Commander,フリートコマンダー,1988年3月29日,,,ASCII,,https://zh.wikipedia.org/wiki/ASCII_(%E4%BC%81%E6%A5%AD)
FC,Family Computer,高校生极乐传说,Be-Bop-Highschool - Koukousei Gokuraku Densetsu,ビー・バップ・ハイスクール 高校生極楽伝説,1988年3月30日,,,Data East,,
FC,Family Computer,独眼龙政宗,Dokuganryuu Masamune,独眼竜政宗,1988年4月5日,,,南梦宫,,
FC,Family Computer,双截龙,Double Dragon,ダブルドラゴン,1988年4月8日,,,Technōs Japan,https://zh.wikipedia.org/wiki/%E5%8F%8C%E6%88%AA%E9%BE%99_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/Techn%C5%8Ds_Japan
FC,Family Computer,化身博士/彷魔之刻,Houma ga Toki,ジーキル博士の彷魔が刻,1988年4月8日,,,东宝,https://zh.wikipedia.org/wiki/%E5%8C%96%E8%BA%AB%E5%8D%9A%E5%A3%AB_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E4%B8%9C%E5%AE%9D
FC,Family Computer,燃烧网球,Moero!! Pro Tennis,燃えろ!!プロテニス,1988年4月15日,,,Jaleco,,https://zh.wikipedia.org/wiki/Jaleco
FC,Family Computer,怒2：怒号层圈,Ikari 2 - Dogosoken,怒II DOGOSOKEN,1988年4月16日,,,K. Amusement Leasing,,
FC,Family Computer,沙漠之狐：战车战略,Sensha Senryaku - Sabaku no Kitsune,戦車戦略 砂漠の狐,1988年4月28日,,,KEMCO,,
FC,Family Computer,勇士屠龙,Elysion,エリュシオン,1988年4月28日,,,东京书籍,,
FC,Family Computer,天使之翼/足球小将,Captain Tsubasa,キャプテン翼,1988年4月28日,,,特库摩,,https://zh.wikipedia.org/wiki/%E7%89%B9%E5%BA%93%E6%91%A9
FC,Family Computer,深入地下城3：成为勇士的旅行,Deep Dungeon III - Yuushi heno Tabi,ディープダンジョンIII 勇士への旅,1988年5月13日,,,史克威尔,,https://zh.wikipedia.org/wiki/%E5%8F%B2%E5%85%8B%E5%A8%81%E5%B0%94
FC,Family Computer,名侦探福尔摩斯：雾之伦敦杀人事件,Mei Tantei Holmes - Kiri no London Satsujin Jiken,名探偵ホームズ 霧のロンドン殺人事件,1988年5月13日,,,トーワチキ,,
FC,Family Computer,假面忍者赤影,Kamen no Ninja - Akakage,仮面の忍者 赤影,1988年5月20日,,,东映动画,,
FC,Family Computer,南梦宫高尔夫,Namco Classic,ナムコクラシック,1988年5月27日,,,南梦宫,,
FC,Family Computer,番茄公主,Salad no Kuni no Tomato Hime,サラダの国のトマト姫,1988年5月27日,,,Hudson Soft,,https://zh.wikipedia.org/wiki/Hudson_Soft
FC,Family Computer,将军,Shougun,将軍,1988年5月27日,,,Hect,,
FC,Family Computer,忍者君：阿修罗之章,Ninja Kun - Ashura no Shou,忍者くん 阿修羅の章,1988年5月27日,,,UPL,,
FC,Family Computer,圣斗士星矢：黄金传说完结篇,Saint Seiya - Ougon Densetsu Kanketsu Hen,聖闘士星矢 黄金伝説完結編,1988年5月30日,,,万代,,
FC,Family Computer,宇宙刑警,Cosmo Police - Galivan,コスモポリス ギャリバン,1988年6月3日,,,日本物产,,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E7%89%A9%E7%94%A2
FC,Family Computer,超惑星战记,Blaster Master,超惑星戦記 メタファイト,1988年6月17日,,,Sun电子,https://zh.wikipedia.org/wiki/%E8%B6%85%E6%83%91%E6%98%9F%E6%88%98%E8%AE%B0,
FC,Family Computer,妖怪道中记,Youkai Douchuuki,妖怪道中記,1988年6月24日,,,南梦宫,https://zh.wikipedia.org/wiki/%E5%A6%96%E6%80%AA%E9%81%93%E4%B8%AD%E8%A8%98,
FC,Family Computer,真田十勇士,Sanada Juu Yuushi,真田十勇士,1988年6月27日,,,KEMCO,,
FC,Family Computer,究极棒球,Kyuukyoku Harikiri Stadium,究極ハリキリスタジアム,1988年6月28日,,,太东,,
FC,Family Computer,超级黑石传说,Super Black Onyx,スーパーブラックオニキス,1988年7月14日,,,BPS,,
FC,Family Computer,浪花乃爆破娘：知惠,Jarinko Chie - Bakudan Musume no Shiawase Sagashi,じゃりン子チエ ばくだん娘の幸せさがし,1988年7月15日,,,科乐美,,
FC,Family Computer,传说骑士：艾尔洛德,Densetsu no Kishi - Elrond,伝説の騎士エルロンド,1988年7月15日,,,Jaleco,,
FC,Family Computer,亚斯基职业棒球,Best Play Pro Yakyuu,ベストプレープロ野球,1988年7月15日,,,ASCII,,
FC,Family Computer,希特勒复活,Hitler no Fukkatsu - Top Secret,ヒットラーの復活 TOP SECRET,1988年7月20日,,,卡普空,,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
FC,Family Computer,相聚一刻,Maison Ikkoku,めぞん一刻 〜想いでのフォトグラフ〜,1988年7月21日,,,ボーステック,,
FC,Family Computer,凯伊历险记,the Quest of Ki,カイの冒険,1988年7月22日,,,南梦宫,,
FC,Family Computer,天堂和地狱,Kakefu Kun no Jump Tengoku - Speed Jigoku,カケフくんのジャンプ天国 スピード地獄,1988年7月22日,,,VIC东海,,
FC,Family Computer,彩虹岛,Rainbow Islands - The Story of Bubble Bobble 2,レインボーアイランド,1988年7月26日,,,太东,,
FC,Family Computer,热血高校躲避球部,Nekketsu Koukou Dodgeball Bu,熱血高校ドッジボール部,1988年7月26日,,,Technōs Japan,https://zh.wikipedia.org/wiki/%E7%83%AD%E8%A1%80%E9%AB%98%E6%A0%A1%E8%BA%B2%E9%81%BF%E7%90%83%E9%83%A8_(FC),
FC,Family Computer,三国志 中原之霸者,Sangokushi - Chuugen no Hasha,三国志 中原の覇者,1988年7月29日,,,南梦宫,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%BF%97_%E4%B8%AD%E5%8E%9F%E4%B9%8B%E9%9C%B8%E8%80%85,
FC,Family Computer,飞龙之拳II 飞龙之翼,Hiryuu no Ken 2 - Dragon no Tsubasa,飛龍の拳II ドラゴンの翼,1988年7月29日,,,Culture Brain,,
FC,Family Computer,大坦克,Great Tank,グレートタンク,1988年7月29日,,,SNK,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%9D%A6%E5%85%8B,
FC,Family Computer,超级实战棒球88版,Super Real Baseball '88,スーパーリアルベースボール,1988年7月30日,,,VAP,,https://zh.wikipedia.org/wiki/VAP
